product_id,product_name,category,seller_id,unit_price,cost_price
PRD001391,Object-based value-added paradigm,Apparel,SLR00347,431.1,333.23
PRD001392,Distributed high-level Graphic Interface,Agri Inputs,SLR00271,1501.81,1011.31
PRD001393,De-engineered real-time projection,Groceries,SLR00429,217.45,154.28
PRD001394,Centralized full-range algorithm,Home & Kitchen,SLR00232,1158.01,972.94
PRD001395,Secured context-sensitive info-mediaries,Dairy & Poultry,SLR00559,364.57,253.69
PRD001396,Business-focused 24hour application,Home & Kitchen,SLR00207,252.89,201.56
PRD001397,Synchronized attitude-oriented toolset,Dairy & Poultry,SLR00452,1606.03,1254.11
PRD001398,Customizable static throughput,Dairy & Poultry,SLR00500,715.95,536.12
PRD001399,User-friendly analyzing artificial intelligence,Apparel,SLR00588,295.67,242.17
PRD001400,Inverse interactive archive,Electronics,SLR00218,1941.14,1214.15
PRD001401,Operative asynchronous paradigm,Health & Wellness,SLR00080,261.07,207.87
PRD001402,Persevering content-based open architecture,Home & Kitchen,SLR00548,728.8,483.44
PRD001403,Fundamental zero tolerance extranet,Agri Inputs,SLR00540,300.66,238.65
PRD001404,Visionary value-added process improvement,Agri Inputs,SLR00250,1108.07,773.58
PRD001405,Self-enabling multimedia artificial intelligence,Electronics,SLR00414,1043.67,842.57
PRD001406,Devolved background emulation,Agri Inputs,SLR00085,670.81,549.03
PRD001407,Adaptive actuating service-desk,Health & Wellness,SLR00216,1205.15,878.91
PRD001408,User-centric next generation migration,Groceries,SLR00195,188.14,132.13
PRD001409,Devolved solution-oriented task-force,Apparel,SLR00296,784.17,615.56
PRD001410,Ergonomic multi-tasking framework,Agri Inputs,SLR00043,941.59,593.29
PRD001411,Synchronized homogeneous orchestration,Groceries,SLR00392,273.72,151.81
PRD001412,Secured actuating task-force,Electronics,SLR00442,858.85,577.26
PRD001413,Synergized systemic strategy,Apparel,SLR00089,681.9,478.92
PRD001414,Realigned impactful matrices,Electronics,SLR00154,1341.26,857.3
PRD001415,De-engineered dedicated service-desk,Apparel,SLR00477,741.42,493.05
PRD001416,Extended asynchronous approach,Health & Wellness,SLR00058,619.55,365.48
PRD001417,Fundamental static firmware,Agri Inputs,SLR00109,276.53,175.1
PRD001418,Progressive bottom-line methodology,Agri Inputs,SLR00478,747.35,464.87
PRD001419,Synergistic maximized product,Apparel,SLR00593,1075.25,688.48
PRD001420,Fully-configurable responsive installation,Groceries,SLR00048,1872.9,1198.12
PRD001421,Multi-lateral foreground success,Groceries,SLR00376,741.84,532.41
PRD001422,Operative asymmetric portal,Groceries,SLR00031,1514.86,947.06
PRD001423,Devolved clear-thinking archive,Handlooms,SLR00485,645.8,537.49
PRD001424,Visionary multi-tasking neural-net,Home & Kitchen,SLR00530,237.9,167.33
PRD001425,Devolved client-driven adapter,Home & Kitchen,SLR00002,3199.31,1883.4
PRD001426,Open-source didactic system engine,Home & Kitchen,SLR00377,978.99,620.56
PRD001427,Configurable multi-tasking superstructure,Groceries,SLR00571,202.27,155.53
PRD001428,Object-based executive capability,Agri Inputs,SLR00241,1118.97,620.02
PRD001429,Polarized human-resource architecture,Health & Wellness,SLR00540,469.17,390.04
PRD001430,Sharable responsive product,Handlooms,SLR00586,439.29,300.28
PRD001431,Universal directional algorithm,Dairy & Poultry,SLR00581,1527.25,1078.73
PRD001432,Distributed content-based installation,Dairy & Poultry,SLR00594,332.16,281.18
PRD001433,Fundamental well-modulated budgetary management,Groceries,SLR00356,160.1,112.23
PRD001434,Team-oriented responsive Internet solution,Agri Inputs,SLR00196,344.15,287.13
PRD001435,Robust disintermediate interface,Handlooms,SLR00418,1028.54,848.1
PRD001436,Profit-focused content-based functionalities,Agri Inputs,SLR00272,847.94,705.82
PRD001437,Self-enabling reciprocal parallelism,Apparel,SLR00501,982.59,779.89
PRD001438,Cloned incremental Local Area Network,Agri Inputs,SLR00034,1287.9,822.86
PRD001439,Optional even-keeled access,Handlooms,SLR00460,785.82,513.86
PRD001440,Fully-configurable client-server definition,Groceries,SLR00252,294.07,193.94
PRD001441,Re-engineered static architecture,Home & Kitchen,SLR00511,433.34,365.63
PRD001442,Universal object-oriented superstructure,Handlooms,SLR00047,1319.97,868.84
PRD001443,Focused stable conglomeration,Groceries,SLR00184,65.56,38.2
PRD001444,Mandatory client-driven toolset,Groceries,SLR00490,1014.5,794.86
PRD001445,Public-key coherent productivity,Health & Wellness,SLR00272,336.03,221.72
PRD001446,Open-architected logistical benchmark,Electronics,SLR00526,1824.45,1343.31
PRD001447,Enhanced homogeneous portal,Dairy & Poultry,SLR00127,204.87,169.49
PRD001448,Front-line maximized paradigm,Health & Wellness,SLR00209,500.42,361.63
PRD001449,Fundamental real-time process improvement,Apparel,SLR00141,1488.64,1103.54
PRD001450,Re-contextualized fresh-thinking concept,Electronics,SLR00172,1127.68,837.71
PRD001451,Enterprise-wide foreground contingency,Home & Kitchen,SLR00446,389.44,285.74
PRD001452,Seamless intangible task-force,Handlooms,SLR00118,566.17,338.53
PRD001453,Function-based empowering framework,Electronics,SLR00010,1765.68,1212.89
PRD001454,Synergized multi-state focus group,Home & Kitchen,SLR00303,325.64,179.85
PRD001455,Virtual dynamic website,Groceries,SLR00153,1136.29,838.45
PRD001456,User-friendly responsive interface,Handlooms,SLR00322,257.35,185.96
PRD001457,Visionary tertiary superstructure,Electronics,SLR00536,444.65,287.0
PRD001458,Quality-focused intermediate middleware,Agri Inputs,SLR00444,730.1,516.3
PRD001459,Customizable bifurcated archive,Home & Kitchen,SLR00341,639.51,446.33
PRD001460,Integrated zero tolerance definition,Home & Kitchen,SLR00220,879.32,549.82
PRD001461,Face-to-face 6thgeneration interface,Apparel,SLR00109,514.74,328.4
PRD001462,Function-based 4thgeneration portal,Dairy & Poultry,SLR00409,544.85,424.31
PRD001463,Triple-buffered multi-state algorithm,Agri Inputs,SLR00417,631.49,490.49
PRD001464,Inverse next generation methodology,Handlooms,SLR00504,568.58,392.85
PRD001465,Polarized attitude-oriented groupware,Electronics,SLR00039,1737.0,1329.24
PRD001466,Intuitive tangible hardware,Groceries,SLR00508,470.56,322.45
PRD001467,Right-sized systematic protocol,Electronics,SLR00458,634.87,511.33
PRD001468,Team-oriented analyzing throughput,Dairy & Poultry,SLR00262,2647.9,1720.72
PRD001469,Sharable human-resource standardization,Health & Wellness,SLR00117,862.5,714.31
PRD001470,Down-sized zero-defect matrices,Dairy & Poultry,SLR00449,122.92,87.6
PRD001471,Progressive mission-critical pricing structure,Handlooms,SLR00413,682.88,485.33
PRD001472,Business-focused composite help-desk,Handlooms,SLR00525,1076.47,808.69
PRD001473,Re-engineered bandwidth-monitored solution,Handlooms,SLR00460,849.15,553.86
PRD001474,Distributed 3rdgeneration structure,Handlooms,SLR00117,1130.11,867.13
PRD001475,Upgradable encompassing info-mediaries,Health & Wellness,SLR00216,1968.64,1271.99
PRD001476,Front-line maximized concept,Home & Kitchen,SLR00076,714.29,478.05
PRD001477,Customizable incremental conglomeration,Electronics,SLR00420,296.85,223.35
PRD001478,Up-sized hybrid infrastructure,Agri Inputs,SLR00171,336.68,223.4
PRD001479,Up-sized 3rdgeneration data-warehouse,Groceries,SLR00389,558.53,340.7
PRD001480,Digitized content-based Graphic Interface,Groceries,SLR00025,1941.93,1576.01
PRD001481,Profound exuding archive,Apparel,SLR00127,425.01,351.33
PRD001482,Public-key 24hour conglomeration,Home & Kitchen,SLR00373,718.31,530.13
PRD001483,Secured foreground hardware,Handlooms,SLR00023,1170.03,928.24
PRD001484,Switchable regional parallelism,Dairy & Poultry,SLR00469,272.69,230.69
PRD001485,Re-contextualized mobile Local Area Network,Handlooms,SLR00422,2035.76,1495.13
PRD001486,Visionary discrete success,Handlooms,SLR00176,1242.85,1022.42
PRD001487,Persevering object-oriented customer loyalty,Dairy & Poultry,SLR00537,1565.7,1029.88
PRD001488,Robust heuristic matrix,Home & Kitchen,SLR00265,336.59,255.86
PRD001489,Reduced foreground task-force,Agri Inputs,SLR00569,675.68,382.94
PRD001490,Monitored asymmetric open system,Handlooms,SLR00269,1006.9,792.12
PRD001491,Stand-alone client-server extranet,Apparel,SLR00328,547.17,437.16
PRD001492,Up-sized local flexibility,Apparel,SLR00454,133.43,89.45
PRD001493,Synergized attitude-oriented archive,Agri Inputs,SLR00294,929.21,689.18
PRD001494,Cloned mission-critical service-desk,Home & Kitchen,SLR00121,293.46,236.97
PRD001495,Extended hybrid knowledgebase,Handlooms,SLR00158,928.28,756.62
PRD001496,Advanced didactic strategy,Health & Wellness,SLR00177,344.2,200.31
PRD001497,Progressive interactive circuit,Electronics,SLR00327,756.93,604.22
PRD001498,Multi-channeled hybrid projection,Electronics,SLR00306,720.76,455.72
PRD001499,Persistent intermediate benchmark,Groceries,SLR00088,241.23,185.31
